ANO;TITULO;VENCEDOR;LINK_EN;LINK_ES;LINK_PT;PAGEID_EN;TITLE_EN;TITLE_ES;PAGEID_ES;TITLE_PT;PAGEID_PT
2022;CODA (2021 film);Sim;https://en.wikipedia.org/wiki/CODA_(2021_film);https://es.wikipedia.org/wiki/CODA_(película);https://pt.wikipedia.org/wiki/CODA_(filme_de_2021);66255918;CODA (2021 film);CODA (película);9757250.0;CODA (filme de 2021);6672272
2022;Belfast (film);Não;https://en.wikipedia.org/wiki/Belfast_(film);https://es.wikipedia.org/wiki/Belfast_(película);https://pt.wikipedia.org/wiki/Belfast_(filme);65651156;Belfast (film);Belfast (película);10026180.0;Belfast (filme);6730080
2022;Don't Look Up;Não;https://en.wikipedia.org/wiki/Don't_Look_Up;https://es.wikipedia.org/wiki/Don't_Look_Up;https://pt.wikipedia.org/wiki/Don't_Look_Up;62387071;Don't Look Up;Don't Look Up;10012553.0;Don't Look Up;6421816
2022;Drive My Car (film);Não;https://en.wikipedia.org/wiki/Drive_My_Car_(film);https://es.wikipedia.org/wiki/Drive_My_Car_(película);https://pt.wikipedia.org/wiki/Doraibu_mai_kā;67841180;Drive My Car (film);Drive My Car (película);10114008.0;Doraibu mai kā;6785753
2022;Dune (2021 film);Não;https://en.wikipedia.org/wiki/Dune_(2021_film);https://es.wikipedia.org/wiki/Dune_(película_de_2021);https://pt.wikipedia.org/wiki/Duna_(2021);52659577;Dune (2021 film);Dune (película de 2021);8855549.0;Dune (2021);6005039
2022;King Richard (film);Não;https://en.wikipedia.org/wiki/King_Richard_(film);https://es.wikipedia.org/wiki/King_Richard;https://pt.wikipedia.org/wiki/King_Richard;62844912;King Richard (film);King Richard;10006336.0;King Richard;6744719
2022;Licorice Pizza;Não;https://en.wikipedia.org/wiki/Licorice_Pizza;https://es.wikipedia.org/wiki/Licorice_Pizza;https://pt.wikipedia.org/wiki/Licorice_Pizza;60058274;Licorice Pizza;Licorice Pizza;10119902.0;Licorice Pizza;6752225
2022;Nightmare Alley (2021 film);Não;https://en.wikipedia.org/wiki/Nightmare_Alley_(2021_film);https://es.wikipedia.org/wiki/El_callejón_de_las_almas_perdidas_(película_de_2021);https://pt.wikipedia.org/wiki/Nightmare_Alley;60573399;Nightmare Alley (2021 film);El callejón de las almas perdidas (película de 2021);9431284.0;Nightmare Alley;6785297
2022;The Power of the Dog (film);Não;https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film);https://es.wikipedia.org/wiki/El_poder_del_perro;https://pt.wikipedia.org/wiki/The_Power_of_the_Dog;60680918;The Power of the Dog (film);El poder del perro;10006019.0;The Power of the Dog;6603772
2022;West Side Story (2021 film);Não;https://en.wikipedia.org/wiki/West_Side_Story_(2021_film);https://es.wikipedia.org/wiki/West_Side_Story_(película_de_2021);https://pt.wikipedia.org/wiki/West_Side_Story_(2021);56415484;West Side Story (2021 film);West Side Story (película de 2021);8932176.0;West Side Story (2021);6355585
2023;Everything Everywhere All at Once;Sim;https://en.wikipedia.org/wiki/Everything_Everywhere_All_at_Once;https://es.wikipedia.org/wiki/Everything_Everywhere_All_at_Once;https://pt.wikipedia.org/wiki/Everything_Everywhere_All_at_Once;58342225;Everything Everywhere All at Once;Everything Everywhere All at Once;10208612.0;Everything Everywhere All at Once;6853468
2023;All Quiet on the Western Front (2022 film);Não;https://en.wikipedia.org/wiki/All_Quiet_on_the_Western_Front_(2022_film);https://es.wikipedia.org/wiki/Sin_novedad_en_el_frente_(película_de_2022);https://pt.wikipedia.org/wiki/Im_Westen_nichts_Neues_(filme);68924608;All Quiet on the Western Front (2022 film);Sin novedad en el frente (película de 2022);10065235.0;Im Westen nichts Neues (filme);7030996
2023;Avatar: The Way of Water;Não;https://en.wikipedia.org/wiki/Avatar:_The_Way_of_Water;https://es.wikipedia.org/wiki/Avatar:_The_Way_of_Water;https://pt.wikipedia.org/wiki/Avatar:_O_Caminho_da_Água;25813358;Avatar: The Way of Water;Avatar: The Way of Water;8484468.0;Avatar: O Caminho da Água;2530967
2023;The Banshees of Inisherin;Não;https://en.wikipedia.org/wiki/The_Banshees_of_Inisherin;https://es.wikipedia.org/wiki/The_Banshees_of_Inisherin;https://pt.wikipedia.org/wiki/The_Banshees_of_Inisherin;63145041;The Banshees of Inisherin;The Banshees of Inisherin;10385677.0;The Banshees of Inisherin;6958279
2023;Elvis (2022 film);Não;https://en.wikipedia.org/wiki/Elvis_(2022_film);https://es.wikipedia.org/wiki/Elvis_(película_de_2022);https://pt.wikipedia.org/wiki/Elvis_(filme_de_2022);61287487;Elvis (2022 film);Elvis (película de 2022);9771725.0;Elvis (filme de 2022);6434601
2023;The Fabelmans;Não;https://en.wikipedia.org/wiki/The_Fabelmans;https://es.wikipedia.org/wiki/Los_Fabelman;https://pt.wikipedia.org/wiki/Os_Fabelmans;67051114;The Fabelmans;Los Fabelman;10347533.0;Os Fabelmans;6930132
2023;Tár;Não;https://en.wikipedia.org/wiki/Tár;https://es.wikipedia.org/wiki/Tár;https://pt.wikipedia.org/wiki/Tár;67380471;Tár;Tár;10344956.0;Tár;6962327
2023;Top Gun: Maverick;Não;https://en.wikipedia.org/wiki/Top_Gun:_Maverick;https://es.wikipedia.org/wiki/Top_Gun:_Maverick;https://pt.wikipedia.org/wiki/Top_Gun:_Maverick;51065133;Top Gun: Maverick;Top Gun: Maverick;8601130.0;Top Gun: Maverick;5811593
2023;Triangle of Sadness;Não;https://en.wikipedia.org/wiki/Triangle_of_Sadness;https://es.wikipedia.org/wiki/Triangle_of_Sadness;https://pt.wikipedia.org/wiki/Triângulo_da_Tristeza;64426264;Triangle of Sadness;Triangle of Sadness;10248273.0;Triângulo da Tristeza;7031836
